1456331067,projet_15_17_9,87,0,greedy
1456331067,projet_20_25_1,66,0,greedy
1456331067,projet_20_25_10,427,0,greedy
1456331067,projet_20_25_2,20,0,greedy
1456331067,projet_20_25_3,176,0,greedy
1456331067,projet_20_25_4,131,0,greedy
1456331067,projet_20_25_5,389,0,greedy
1456331067,projet_20_25_6,69,0,greedy
1456331067,projet_20_25_7,148,0,greedy
1456331067,projet_20_25_8,253,0,greedy
1456331067,projet_20_25_9,189,0,greedy
1456331067,projet_25_30_1,112,0,greedy
1456331067,projet_25_30_10,557,0,greedy
1456331067,projet_25_30_2,10,0,greedy
1456331067,projet_25_30_3,229,0,greedy
1456331067,projet_25_30_4,160,0,greedy
1456331067,projet_25_30_5,513,0,greedy
1456331068,projet_25_30_6,137,0,greedy
1456331068,projet_25_30_7,158,0,greedy
1456331068,projet_25_30_8,320,0,greedy
1456331068,projet_25_30_9,254,0,greedy
1456331068,projet_5_8_1,24,0,greedy
1456331068,projet_5_8_10,40,0,greedy
1456331068,projet_5_8_2,4,0,greedy
1456331068,projet_5_8_3,30,0,greedy
1456331068,projet_5_8_4,18,0,greedy
1456331068,projet_5_8_5,40,0,greedy
1456331068,projet_5_8_6,23,0,greedy
1456331068,projet_5_8_7,29,0,greedy
1456331068,projet_5_8_8,28,0,greedy
1456331068,projet_5_8_9,23,0,greedy
1456331095,projet_12_10_10,115,3,annealing
1456331096,projet_12_10_2,4,1,annealing
1456331098,projet_12_10_3,65,2,annealing
1456331099,projet_12_10_4,37,1,annealing
1456331103,projet_12_10_5,107,4,annealing
1456331105,projet_12_10_6,49,2,annealing
1456331106,projet_12_10_7,51,1,annealing
1456331109,projet_12_10_8,74,3,annealing
1456331109,projet_12_10_9,11,0,annealing
1456331119,projet_15_17_10,241,8,annealing
1456331125,projet_15_17_3,111,5,annealing
1456331128,projet_15_17_4,104,3,annealing
1456331137,projet_15_17_5,215,9,annealing
1456331140,projet_15_17_6,91,3,annealing
1456331141,projet_15_17_7,50,1,annealing
1456331147,projet_15_17_8,122,6,annealing
1456331147,projet_15_17_9,11,0,annealing
1456331164,projet_20_25_10,424,14,annealing
1456331176,projet_20_25_3,171,9,annealing
1456331177,projet_20_25_4,42,1,annealing
1456331192,projet_20_25_5,389,15,annealing
1456331197,projet_20_25_6,141,5,annealing
1456331208,projet_20_25_8,227,10,annealing
1456331232,projet_25_30_10,554,20,annealing
1456331233,projet_25_30_2,10,1,annealing
1456331246,projet_25_30_3,220,12,annealing
1456331253,projet_25_30_4,160,7,annealing
1456331273,projet_25_30_5,513,19,annealing
1456331278,projet_25_30_6,91,5,annealing
1456331283,projet_25_30_7,93,5,annealing
1456331299,projet_25_30_8,279,16,annealing
1456331312,projet_25_30_9,286,13,annealing
1456331312,projet_5_8_1,23,0,annealing
1456331313,projet_5_8_10,40,1,annealing
1456331314,projet_5_8_2,4,1,annealing
1456331315,projet_5_8_4,18,1,annealing
1456331316,projet_5_8_5,40,1,annealing
1456331317,projet_5_8_6,23,1,annealing
1456331317,projet_5_8_7,9,0,annealing
1456331318,projet_5_8_8,28,1,annealing
1456331319,projet_5_8_9,23,1,annealing
1456331380,projet_5_8_3,30,1,annealing
1456331433,projet_12_10_1,39,0,greedy
1456331433,projet_12_10_10,115,0,greedy
1456331433,projet_12_10_2,4,0,greedy
1456331433,projet_12_10_3,65,0,greedy
1456331433,projet_12_10_4,37,0,greedy
1456331433,projet_12_10_5,107,0,greedy
1456331433,projet_12_10_6,50,0,greedy
1456331433,projet_12_10_7,45,0,greedy
1456331433,projet_12_10_8,78,0,greedy
1456331433,projet_12_10_9,32,0,greedy
1456331433,projet_15_17_1,39,0,greedy
1456331433,projet_15_17_10,242,0,greedy
1456331433,projet_15_17_2,5,0,greedy
1456331433,projet_15_17_3,120,0,greedy
1456331434,projet_15_17_4,74,1,greedy
1456331434,projet_15_17_5,215,0,greedy
1456331434,projet_15_17_6,50,0,greedy
1456331434,projet_15_17_7,36,0,greedy
1456331434,projet_15_17_8,139,0,greedy
1456331434,projet_15_17_9,87,0,greedy
1456331434,projet_20_25_1,66,0,greedy
1456331434,projet_20_25_10,427,0,greedy
1456331434,projet_20_25_2,20,0,greedy
1456331434,projet_20_25_3,176,0,greedy
1456331434,projet_20_25_4,131,0,greedy
1456331434,projet_20_25_5,389,0,greedy
1456331434,projet_20_25_6,69,0,greedy
1456331434,projet_20_25_7,148,0,greedy
1456331434,projet_20_25_8,253,0,greedy
1456331434,projet_20_25_9,189,0,greedy
1456331435,projet_25_30_1,112,1,greedy
1456331435,projet_25_30_10,557,0,greedy
1456331435,projet_25_30_2,10,0,greedy
1456331435,projet_25_30_3,229,0,greedy
1456331435,projet_25_30_4,160,0,greedy
1456331435,projet_25_30_5,513,0,greedy
1456331435,projet_25_30_6,137,0,greedy
1456331435,projet_25_30_7,158,0,greedy
1456331435,projet_25_30_8,320,0,greedy
1456331435,projet_25_30_9,254,0,greedy
1456331435,projet_5_8_1,24,0,greedy
1456331435,projet_5_8_10,40,0,greedy
1456331435,projet_5_8_2,4,0,greedy
1456331435,projet_5_8_3,30,0,greedy
1456331435,projet_5_8_4,18,0,greedy
1456331435,projet_5_8_5,40,0,greedy
1456331435,projet_5_8_6,23,0,greedy
1456331435,projet_5_8_7,29,0,greedy
1456331435,projet_5_8_8,28,0,greedy
1456331435,projet_5_8_9,23,0,greedy
1456396328,projet_25_30_4,160,0,greedy
1456396342,projet_25_30_4,160,0,greedy
1456396446,projet_12_10_10,115,0,greedyWconnexity
1456396446,projet_12_10_2,4,0,greedyWconnexity
1456396446,projet_12_10_3,65,0,greedyWconnexity
1456396446,projet_12_10_5,107,0,greedyWconnexity
1456396446,projet_12_10_8,78,0,greedyWconnexity
1456396447,projet_15_17_10,242,0,greedyWconnexity
1456396447,projet_15_17_3,120,0,greedyWconnexity
1456396447,projet_15_17_5,215,0,greedyWconnexity
1456396447,projet_20_25_10,427,0,greedyWconnexity
1456396447,projet_20_25_2,20,0,greedyWconnexity
1456396447,projet_20_25_3,176,0,greedyWconnexity
1456396447,projet_20_25_5,389,0,greedyWconnexity
1456396447,projet_20_25_8,253,0,greedyWconnexity
1456396448,projet_25_30_10,557,0,greedyWconnexity
1456396448,projet_25_30_5,513,0,greedyWconnexity
1456396448,projet_25_30_8,320,0,greedyWconnexity
1456396448,projet_5_8_1,24,0,greedyWconnexity
1456396448,projet_5_8_10,40,0,greedyWconnexity
1456396448,projet_5_8_2,4,0,greedyWconnexity
1456396448,projet_5_8_3,30,0,greedyWconnexity
1456396448,projet_5_8_4,18,0,greedyWconnexity
1456396448,projet_5_8_5,40,0,greedyWconnexity
1456396448,projet_5_8_6,23,0,greedyWconnexity
1456396448,projet_5_8_8,28,0,greedyWconnexity
1456937761,projet_25_30_4,160,0,greedy
1456937799,projet_25_30_4,160,0,greedy
1456937822,projet_25_30_4,102,5,annealing
1456937835,projet_25_30_4,63,4,annealing
1456937841,projet_25_30_4,102,5,annealing
1456937916,projet_25_30_4,63,4,annealing
1456937934,projet_25_30_4,218,11,annealing
1456937968,projet_25_30_5,513,20,annealing
1456938051,projet_25_30_6,151,9,annealing
1456938076,projet_25_30_6,136,7,annealing
1456938087,projet_25_30_6,159,8,annealing
1456938596,projet_25_30_6,137,5,annealing
1456938606,projet_25_30_6,136,9,annealing
1456938644,projet_25_30_7,161,11,annealing
1456939056,projet_25_30_7,157,12,annealing
1456939185,projet_25_30_7,157,10,annealing
1456939206,projet_25_30_7,83,4,annealing
1456939220,projet_25_30_7,89,5,annealing
1456939226,projet_25_30_7,83,5,annealing
1456939232,projet_25_30_7,77,5,annealing
1456940428,projet_25_30_7,171,12,annealing
1456940473,projet_25_30_7,169,12,annealing
1456940498,projet_25_30_6,158,7,annealing
1456940515,projet_25_30_6,163,12,annealing
1456940553,projet_25_30_10,552,20,annealing
1456940566,projet_25_30_10,557,0,greedy
1456946227,projet_25_30_10,557,0,greedy
1456946247,projet_5_8_1,24,7,frontal
1456946273,projet_5_8_1,24,8,frontal
1456946303,projet_5_8_2,4,1,frontal
1456946320,projet_5_8_3,30,13,frontal
1456946583,projet_5_8_1,24,3,cosntraint
1456946588,projet_5_8_2,4,0,cosntraint
1456946592,projet_5_8_3,30,0,cosntraint
1456946596,projet_5_8_5,40,1,cosntraint
1456946600,projet_5_8_6,23,1,cosntraint
1456946699,projet_12_10_2,4,3,cosntraint
1456946715,projet_12_10_3,65,10,cosntraint
1456947185,projet_5_8_1,24,4,cosntraint
1456947190,projet_5_8_2,4,0,cosntraint
1456947247,projet_12_10_4,62,2,annealing
1456949232,projet_5_8_1,24,0,frontal
1456949240,projet_5_8_2,4,0,frontal
1456949244,projet_5_8_3,30,0,frontal
1456949250,projet_5_8_4,18,0,frontal
1456949254,projet_5_8_5,40,0,frontal
1456949263,projet_5_8_6,23,0,frontal
1456949493,projet_5_8_7,30,226,frontal
1456949542,projet_5_8_8,28,0,frontal
1456949549,projet_5_8_9,23,0,frontal
1456949553,projet_5_8_10,40,0,frontal
1456949860,projet_12_10_1,39,0,greedy
1456995180,projet_5_8_1,24,0,frontal
1456995186,projet_5_8_2,4,1,frontal
1456995189,projet_5_8_3,30,1,frontal
1456995193,projet_5_8_4,18,0,frontal
1456995200,projet_5_8_5,40,0,frontal
1456995204,projet_5_8_6,23,0,frontal
1456995231,projet_5_8_6,23,1,annealing
1456995239,projet_5_8_1,22,1,annealing
1456995247,projet_5_8_1,24,1,annealing
1456995266,projet_5_8_2,4,0,annealing
1456995268,projet_5_8_2,4,1,annealing
1456995272,projet_5_8_3,30,1,annealing
1456995276,projet_5_8_4,18,1,annealing
1456995289,projet_25_30_1,88,5,annealing
1456995300,projet_25_30_1,97,8,annealing
1456995314,projet_25_30_1,97,7,annealing
1456995325,projet_25_30_1,99,8,annealing
1456995658,projet_25_30_1,88,8,annealing
1456995669,projet_25_30_1,106,9,annealing
1456995915,projet_25_30_1,31,4,annealing
1456995926,projet_25_30_1,40,4,annealing
1456995945,projet_25_30_1,35,4,annealing
1456995978,projet_25_30_1,95,8,annealing
1456995996,projet_25_30_1,88,5,annealing
1456996003,projet_25_30_1,88,6,annealing
1456996010,projet_25_30_1,112,0,greedy
1456996015,projet_25_30_1,112,0,greedy
1456996044,projet_5_8_5,40,1,annealing
1456996057,projet_25_30_1,88,5,annealing
1456996070,projet_25_30_1,106,9,annealing
1456996078,projet_25_30_1,112,0,greedy
1456996589,projet_25_30_1,112,7,annealing
1456996608,projet_25_30_1,112,6,annealing
1456996617,projet_25_30_1,112,6,annealing
1456996634,projet_25_30_1,112,4,annealing
1456996643,projet_25_30_1,112,4,annealing
1456996652,projet_25_30_1,112,4,annealing
1456996672,projet_25_30_4,160,7,annealing
1456996683,projet_25_30_6,138,6,annealing
1456996755,projet_25_30_7,158,11,annealing
1456996800,projet_25_30_6,16,3,annealing
1456996809,projet_25_30_6,2,1,annealing
1456996830,projet_25_30_6,161,12,annealing
1456996862,projet_25_30_6,173,11,annealing
1456996886,projet_25_30_7,164,11,annealing
1456996910,projet_25_30_7,168,12,annealing
1456996927,projet_25_30_7,174,13,annealing
1456997044,projet_25_30_8,284,17,annealing
1456997058,projet_25_30_8,320,0,greedy
1456997131,projet_25_30_8,320,14,annealing
1456997173,projet_25_30_8,282,19,annealing
1456997191,projet_25_30_8,281,15,annealing
1456997289,projet_25_30_8,320,15,annealing
1456997332,projet_25_30_8,320,13,annealing
1456997354,projet_25_30_8,320,11,annealing
1456997455,projet_12_10_10,115,2,annealing
1456997456,projet_12_10_2,4,1,annealing
1456997458,projet_12_10_3,65,2,annealing
1456997465,projet_12_10_5,107,2,annealing
1456997476,projet_12_10_8,78,2,annealing
1456997489,projet_15_17_10,242,7,annealing
1456997494,projet_15_17_3,120,4,annealing
1456997511,projet_15_17_5,215,6,annealing
1456997551,projet_12_10_1,39,1,annealing
1456997553,projet_12_10_10,115,2,annealing
1456997553,projet_12_10_2,4,0,annealing
1456997555,projet_12_10_3,65,2,annealing
1456997556,projet_12_10_4,62,1,annealing
1456997559,projet_12_10_5,107,3,annealing
1456997560,projet_12_10_6,50,1,annealing
1456997561,projet_12_10_7,50,1,annealing
1456997562,projet_12_10_8,78,1,annealing
1456997563,projet_12_10_9,44,1,annealing
1456997564,projet_15_17_1,39,1,annealing
1456997571,projet_15_17_10,242,7,annealing
1456997571,projet_15_17_2,5,0,annealing
1456997575,projet_15_17_3,120,4,annealing
1456997577,projet_15_17_4,104,2,annealing
1456997582,projet_15_17_5,215,5,annealing
1456997584,projet_15_17_6,91,2,annealing
1456997586,projet_15_17_7,88,2,annealing
1456997590,projet_15_17_8,139,4,annealing
1456997593,projet_15_17_9,101,3,annealing
1456997595,projet_20_25_1,53,2,annealing
1456997608,projet_20_25_10,427,13,annealing
1456997609,projet_20_25_2,20,1,annealing
1456997615,projet_20_25_3,167,6,annealing
1456997619,projet_20_25_4,131,4,annealing
1456997631,projet_20_25_5,389,12,annealing
1456997634,projet_20_25_6,142,3,annealing
1456997640,projet_20_25_7,155,6,annealing
1456997649,projet_20_25_8,222,8,annealing
1456997657,projet_20_25_9,199,8,annealing
1456997660,projet_25_30_1,88,3,annealing
1456997678,projet_25_30_10,557,18,annealing
1456997678,projet_25_30_2,10,0,annealing
1456997688,projet_25_30_3,239,10,annealing
1456997693,projet_25_30_4,145,5,annealing
1456997709,projet_25_30_5,513,16,annealing
1456997713,projet_25_30_6,133,4,annealing
1456997720,projet_25_30_7,161,7,annealing
1456997730,projet_25_30_8,287,10,annealing
1456997741,projet_25_30_9,286,11,annealing
1456997741,projet_5_8_1,22,0,annealing
1456997742,projet_5_8_10,40,1,annealing
1456997742,projet_5_8_2,4,0,annealing
1456997743,projet_5_8_3,30,1,annealing
1456997743,projet_5_8_4,18,0,annealing
1456997744,projet_5_8_5,40,1,annealing
1456997744,projet_5_8_6,23,0,annealing
1456997745,projet_5_8_7,29,1,annealing
1456997745,projet_5_8_8,28,0,annealing
1456997746,projet_5_8_9,23,1,annealing
1457083776,projet_5_8_1,1,0,test
1457083872,projet_5_8_1,1,0,test
1457084021,projet_5_8_1,12,0,test
1457084041,projet_25_30_1,60,0,test
1457084127,projet_25_30_5,513,0,test
1457345395,projet_25_30_6,130,0,test
1457345435,projet_25_30_8,105,0,test
1457345440,projet_25_30_9,174,0,test
1457345446,projet_25_30_10,499,0,test
1457345499,projet_25_30_7,119,0,test
1457345752,projet_25_30_7,174,8,test
1457345765,projet_25_30_7,172,8,test
1457345809,projet_25_30_3,240,10,test
1457345827,projet_12_10_1,38,1,test
1457345829,projet_12_10_10,115,2,test
1457345829,projet_12_10_2,4,0,test
1457345831,projet_12_10_3,65,2,test
1457345832,projet_12_10_4,62,1,test
1457345834,projet_12_10_5,107,2,test
1457345835,projet_12_10_6,50,1,test
1457345836,projet_12_10_7,49,1,test
1457345838,projet_12_10_8,72,2,test
1457345839,projet_12_10_9,44,1,test
1457345849,projet_15_17_10,240,7,test
1457345849,projet_15_17_2,8,0,test
1457345861,projet_15_17_4,104,2,test
1457345867,projet_15_17_5,215,6,test
1457345870,projet_15_17_6,92,3,test
1457345879,projet_15_17_8,126,4,test
1457345882,projet_15_17_9,101,3,test
1457345901,projet_20_25_10,422,13,test
1457345901,projet_20_25_2,20,0,test
1457345908,projet_20_25_3,166,6,test
1457345913,projet_20_25_4,165,5,test
1457345925,projet_20_25_5,389,12,test
1457345938,projet_20_25_7,158,6,test
1457345946,projet_20_25_8,225,8,test
1457345953,projet_20_25_9,200,7,test
1457345977,projet_25_30_10,551,18,test
1457345989,projet_25_30_3,227,9,test
1457346018,projet_25_30_5,513,17,test
1457346023,projet_25_30_6,160,5,test
1457346031,projet_25_30_7,167,7,test
1457346041,projet_25_30_8,278,10,test
1457346059,projet_5_8_1,22,0,test
1457346060,projet_5_8_10,40,1,test
1457346060,projet_5_8_2,4,0,test
1457346061,projet_5_8_3,30,1,test
1457346061,projet_5_8_4,18,0,test
1457346062,projet_5_8_5,40,1,test
1457346063,projet_5_8_6,23,1,test
1457346063,projet_5_8_7,30,0,test
1457346064,projet_5_8_8,28,1,test
1457346065,projet_5_8_9,23,1,test
1457346862,projet_25_30_1.dat,88,6,test
1457347121,projet_25_30_1.dat,88,4,test
1457347168,projet_25_30_1.dat,88,4,test
1457347186,projet_25_30_1.dat,112,0,greedy
1457347365,projet_25_30_1.dat,88,4,test
1457347383,projet_25_30_1.dat,88,3,test
1457347521,projet_25_30_1.dat,113,3,test
1457347559,projet_25_30_3.dat,235,9,test
1457347584,projet_25_30_3.dat,241,10,test
1457347648,projet_25_30_3.dat,238,10,test
1457347660,projet_25_30_3.dat,240,9,test
1457347722,projet_25_30_3.dat,238,16,test
1457348182,projet_25_30_3.dat,237,8,test
1457348208,projet_25_30_4.dat,210,6,test
1457348258,projet_25_30_5.dat,513,12,test
1457348267,projet_25_30_6.dat,174,4,test
1457348315,projet_25_30_6.dat,173,6,test
1457348349,projet_25_30_6.dat,160,5,test
1457348379,projet_25_30_6.dat,156,5,test
1457348401,projet_25_30_6.dat,164,7,test
1457348438,projet_25_30_6.dat,159,6,test
1457348450,projet_25_30_6.dat,173,5,test
1457348473,projet_25_30_6.dat,172,7,test
1457348494,projet_12_10_1.dat,41,1,test
1457348496,projet_12_10_10.dat,115,2,test
1457348498,projet_12_10_3.dat,64,1,test
1457348500,projet_12_10_4.dat,51,2,test
1457348502,projet_12_10_5.dat,107,2,test
1457348504,projet_12_10_6.dat,49,2,test
1457348505,projet_12_10_7.dat,51,1,test
1457348507,projet_12_10_8.dat,72,2,test
1457348511,projet_15_17_1.dat,40,1,test
1457348516,projet_15_17_10.dat,240,5,test
1457348540,projet_15_17_5.dat,215,5,test
1457348542,projet_15_17_6.dat,92,2,test
1457348544,projet_15_17_7.dat,91,2,test
1457348548,projet_15_17_8.dat,129,4,test
1457348550,projet_15_17_9.dat,101,2,test
1457348552,projet_20_25_1.dat,67,2,test
1457348562,projet_20_25_10.dat,422,10,test
1457348569,projet_20_25_3.dat,170,6,test
1457348574,projet_20_25_4.dat,167,5,test
1457348583,projet_20_25_5.dat,389,9,test
1457348587,projet_20_25_6.dat,142,4,test
1457348592,projet_20_25_7.dat,161,5,test
1457348598,projet_20_25_8.dat,224,6,test
1457348604,projet_20_25_9.dat,200,6,test
1457348607,projet_25_30_1.dat,113,3,test
1457348621,projet_25_30_10.dat,551,14,test
1457348632,projet_25_30_3.dat,240,9,test
1457348638,projet_25_30_4.dat,218,6,test
1457348651,projet_25_30_5.dat,513,13,test
1457348662,projet_25_30_7.dat,176,6,test
1457348690,projet_25_30_9.dat,286,8,test
1457348690,projet_5_8_1.dat,24,0,test
1457348691,projet_5_8_10.dat,40,1,test
1457348692,projet_5_8_3.dat,30,1,test
1457348692,projet_5_8_4.dat,18,0,test
1457348693,projet_5_8_5.dat,40,1,test
1457348694,projet_5_8_6.dat,23,1,test
1457348694,projet_5_8_7.dat,30,0,test
1457348695,projet_5_8_8.dat,28,1,test
1457349181,projet_25_30_6.dat,172,5,test
1457349196,projet_12_10_1.dat,41,1,test
1457349198,projet_12_10_10.dat,115,2,test
1457349201,projet_12_10_3.dat,65,2,test
1457349210,projet_12_10_5.dat,107,3,test
1457349211,projet_12_10_6.dat,49,1,test
1457349212,projet_12_10_7.dat,51,1,test
1457349213,projet_12_10_1.dat,39,0,greedy
1457349213,projet_12_10_10.dat,115,0,greedy
1457349213,projet_12_10_2.dat,4,0,greedy
1457349213,projet_12_10_3.dat,65,0,greedy
1457349213,projet_12_10_4.dat,37,0,greedy
1457349213,projet_12_10_5.dat,107,0,greedy
1457349213,projet_12_10_6.dat,50,0,greedy
1457349213,projet_12_10_7.dat,45,0,greedy
1457349213,projet_12_10_8.dat,78,0,greedy
1457349213,projet_12_10_9.dat,32,0,greedy
1457349213,projet_15_17_1.dat,39,0,greedy
1457349213,projet_15_17_10.dat,242,0,greedy
1457349213,projet_15_17_2.dat,5,0,greedy
1457349213,projet_15_17_3.dat,120,0,greedy
1457349213,projet_15_17_4.dat,74,0,greedy
1457349213,projet_15_17_5.dat,215,0,greedy
1457349213,projet_15_17_6.dat,50,0,greedy
1457349213,projet_15_17_7.dat,36,0,greedy
1457349213,projet_15_17_8.dat,139,0,greedy
1457349213,projet_15_17_9.dat,87,0,greedy
1457349213,projet_20_25_1.dat,66,0,greedy
